id_caserne,no_caserne,adresse,nom_ssi,coord_x,coord_y
"391","13",2 rue Roy Sainte-Rose-de-Watford G0R 4G0,SSI Sainte-Rose-de-Watford,-70.4284437111864,46.3205265027769
"87","5",100 rue  Commerciale  Tring-Jonction G0N 1X0,RIM-SSI Tring-Jonction,-70.9942640650808,46.2710498774076
"1567","9",1240 route 158 Saint-Thomas J0K 3L0,SSI Saint-Charles-Borromée,-73.3416899866168,46.0175826779838
"1301","6","781 1ere rue Ouest, Barraute J0Y1A0",SSI Barraute,-77.6377225028883,48.4423646833782
"656","25","6528, rue Morin, Val-Morin, QC J0T2R0",Régie des Monts,-74.1967193964697,46.0087911615851
"523","57","30, route du Lac-Rond Nord, Montcalm, Qc J0T2V0",SSI Mont-Tremblant,-74.5463371400375,45.9420172833537
"631","19","121, montée de Verchères, Saint-Marc-sur-Richelieu J0L2E0",SSI Saint-Marc-sur-Richelieu,-73.1957559040912,45.6772947930974
"511","46",103 Principale Saint-Georges-de-Clarenceville Saint-Georges-de-Clarenceville J0J1B0,SSI Clarenceville/Noyan,-73.2460204583871,45.0634908987984
"131","7","1060, rang St-Pierre Sud Hérouxville GOX 1J0 Hérouxville G0X1J0",Régie Centre-Mékinac (R4914),-72.6142075017508,46.6735071041705
"1576",,4 rue Baylis Ouest,SSI Bonne-Espérance,-57.7066153763492,51.4780446099592
"970","12","21, rue le Carrefour Fermont    G0G 1J0",SSI Fermont,-67.0894651625668,52.8000742809194
"868","15","122, route 132 Est Saint-Michel-de-Bellechasse G0R 3S0",SSI Saint-Michel-de-Bellechasse,-70.9068924817607,46.8734274739308
"577","2","5005, boul. Hébert secteur St-Timothée Salaberry-de-Valleyfield J6S6C2",SSI Salaberry-de-Valleyfield,-74.0520186582466,45.287759167887
"1581",C-02,"525, rue du Parc, Guérin",Régie du Témiscamingue (RISIT),-79.3112102197758,47.6574390117202
"486","44",115 Rg de La Baie Saint-Sébastien (Québec) Saint-Sébastien J0J2C0,SSI Venise-en-Québec,-73.1482556652516,45.1240735452544
"1562","3","13925 Rue Morissette, Saint-Hyacinthe, J2R 1M9",SSI Saint-Hyacinthe,-72.9044970711639,45.641573098459
"1444","22",214 Route 307 Bowman J0X3C0,SSI Val-des-Bois,-75.635387106314,45.8804913126922
"1318",TEM-10,6 Rue Principale Ouest Latulipe-et-Gaboury J0Z2N0,SSI Brigade de l'Est,-79.0335678180232,47.426910525647
"175","4","1120, rue Héon, Saint-Wenceslas, Qc.G0Z 1J0",SSI Saint-Wenceslas,-72.3228364691009,46.1672654319465
"356","5","119,Principale  Saint-Aimé-des-Lacs G0T1S0",SSI Saint-Aimé-des-Lacs,-70.3088021732406,47.6825660242126
"200","8","450, 12e avenue, Deschaillons-sur-Saint-Laurent, Qc. G0S 1G0",SSI MRC Bécancour (AR380),-72.107002278945,46.5518641839059
"517","41","6, rue de l'École  Saint-Urbain-Premier J0S1Y0",SSI Saint-Urbain-Premier,-73.7375805881784,45.2208504367658
"769","1","116, chemin du Lac-Louisa Sud, Wentworth J8H0C5",SSI Wentworth,-74.4049387182472,45.7676080377368
"665","70","115, rue Saint-Jacques, Saint-Jacques J0K2R0",SSI MRC Montcalm (AR630),-73.5718791041117,45.9488590811738
"211","74",78 Rue des Érables Caplan Caplan G0C1H0,SSI Caplan,-65.6782676811108,48.111043587142
"401","37","11, rue Des Saules Cap-Chat Cap-Chat G0J1E0",SSI Cap-Chat,-66.6850799803075,49.0960993751496
"563","18","3, rue des Copains  Sainte-Martine J0S1V0",SSI Sainte-Martine,-73.7978027778528,45.2490820577752
"1039","40","1, 1re avenue ouest Mont-Louis Saint-Maxime-du-Mont-Louis G0E1T0",SSI Saint-Maxime-du-Mont-Louis,-65.7312543962952,49.2291577551781
"19","56","116 rue Du Domaine, Courcelles G0M1C0",SSI de La Haute-Beauce,-70.9829219440713,45.8737634395171
"1285",C-17,53 3e Rue Sud Béarn J0Z1G0,Régie du Témiscamingue (RISIT),-79.328001782933,47.2849479679052
"881","6","3175, rue College, Sherbrooke, J1M 2L2",SSI Sherbrooke,-71.8733509010755,45.3652770536547
"570","1","195, rue Principale  Saint-Louis-de-Gonzague J0S1T0",SSI Saint-Louis-de-Gonzague (16),-74.0068406036744,45.2124725818664
"1343","3",256 Rue Young Montréal H3C2G2,SSI Montréal,-73.5601720032194,45.493454379373
"142","100","4425, rue du Centre, Thetford Mines G6H 2K8",SSI Thetford Mines,-71.3599131944548,46.0392000363032
"1237","2","55, rue Saint-Pierre, Saint-Pierre-de-Broughton, G0N 1T0",SSIR Saint-Jacques-de-Leeds,-71.2064872569371,46.2427709511988
"8",77 - NDB,"43 route de l'église, Notre-Dame-des-Bois J0B2E0",SSI Notre-Dame-des-Bois,-71.0733929856891,45.3903798461643
"299","1","11330, Boulevard Ste-Anne, Beaupré G0A1E0",SSI Beaupré,-70.8871835437808,47.050203652408
"1207","4","10597 chemin Sainte-Marguerite, Trois-Rivières G9B 6N6",SSI Trois-Rivières,-72.6745038978463,46.2885855790317
"727","54","1261, chemin du Lac Supérieur, Lac-Supérieur, Qc J0T1J0",SSI Mont-Tremblant,-74.4751574397714,46.1820317366639
"341","22",114 rue du Parc  Saint-Cyprien G0L2P0,SSI Saint-Cyprien,-69.0231625523708,47.8908794265836
"1205","1",6490 boulevard des Chenaux Trois-Rivières G8Y 5S8,SSI Trois-Rivières,-72.6096083196077,46.3575508356597
"1094","3","350 rue Rochefort, Trois-Rivières G8T 7K1",SSI Trois-Rivières,-72.5298302141242,46.3695743413283
"876","5","1310, rue Oscar-Masson Trois-Rivières  G8T 8X5",SSI Trois-Rivières,-72.5939414626941,46.4223024450823
"84","9","1130, route de l'Église Sainte-Foy G1V4X6",SSI Québec,-71.292073992846,46.7692603891576
"1206","2",7225 boulevard Jean-XXIII Trois-Rivières G9A 5C9,SSI Trois-Rivières,-72.601272026995,46.3227150220893
"1579",TEM-06,"637 QC-391, Saint-Eugène-de-Guigues J0Z3L0",SSI Saint-Eugène-de-Guigues,-79.3527997650647,47.5078832945846
"1580","4","110 Chemin de l'Aéroport, Isle-aux-Grues G0R 1P0",SSI Montmagny,-70.533703362605,47.0728945656746
"294","7","11, avenue Commerciale Saint-Charles-de-Bellechasse G0R 2T0",SSI Saint-Charles-de-Bellechasse,-70.9453580751755,46.774021540615
"569","7","489, chemin St-Louis  Saint-Étienne-de-Beauharnois J0S1S0",SSI Saint-Étienne-de-Beauharnois,-73.9222587084564,45.2419003163089
"581","1","736, boul. du Havre secteur Valleyfield Salaberry-de-Valleyfield J6S1W1",SSI Salaberry-de-Valleyfield,-74.113638549706,45.2641032228519
"958","4","1124, rue Dulcinée Havre-Saint-Pierre, (Québec) Havre-Saint-Pierre G0G1P0",SSI Havre-Saint-Pierre,-63.6011367065355,50.2436610790766
"451",,11 c Principale Sutton Sutton J0E2K0,SSI Sutton,-72.6157421705117,45.1070033053083
"4","1",106 rue de l'Hôtel-de-Ville  Saint-Odilon-de-Cranbourne G0S 3A0,SSI Saint-Odilon-de-Cranbourne,-70.6768020845403,46.357049325292
"677","2","1133, chemin de Val des Lacs, Sainte-Sophie J5J2S8",SSI Sainte-Sophie,-73.9802273932574,45.8267871067093
"1118","14","15, rue de la Fabrique, Saint-René-de-Matane",SSI Matane,-67.3863288417707,48.7080316592657
"1248","4","12, côte de l'Église, Saint-Philippe-de-Néri (Québec) G0L 4A0",SSI Saint-Pascal,-69.8862312497675,47.4667380672671
"1238","300","5726, boulevard Frontenac Est, Thetford Mines, G6H 4H7",SSI Thetford Mines,-71.2167680660687,46.1399455226615
"718","23","2112, chemin des Hauteurs, Sainte-Lucie-des-Laurentides, Québec, J0T2J0",Régie des Monts,-74.1838156574733,46.1321491184325
"1240",St-Rosaire,"14 route de la coupe, Saint-Rosaire, Qc. G0Z 1K0",RIM-Incentraide (R4125),-72.0207759549008,46.1621508726613
"13","70","505 Rue Principale, Saint-Robert-Bellarmin G0M2E0",SSI Saint-Robert-Bellarmin,-70.5848597012611,45.7476720004064
"1239","11","20, montée Charron, Val-des-Lacs, Qc, J0T 2P0",SSI Val-des-Lacs,-74.3467594194213,46.179927578665
"1236",SSIR - 1,"705, rue Principale Saint-Jacques-de-Leeds, G0N 1J0",SSIR Saint-Jacques-de-Leeds,-71.3443689402211,46.2829206174526
"1246","1","435, rue Théophile Saint-Laurent, Nicolet, Qc. J3T 1B4",SSI Nicolet,-72.6075282286588,46.224205678796
"1520","32","3425, rue Ambroise, Labrecque G0W2S0",RIM-Secteur Nord Lac-St-Jean-Est (R4912),-71.5247141139645,48.67497497309
"1525","35","401, rue de l'Hôtel-de-Ville, Saint-Henri-de-Taillon G0W2X0",RIM-Secteur Nord Lac-St-Jean-Est (R4912),-71.8246893228703,48.6626330474357
"1405","2",39 Chemin de la Rivière Chelsea J9B2M6,SSI Chelsea,-75.8723076846427,45.5767342940872
"1307","1",13 3e Avenue Est La Sarre J9Z1H5,SSI Ville de La Sarre,-79.2042627840673,48.8072418550982
"1575",SDB,"2050, rue Ernest-Camiré, Saint-Denis-de-Brompton (Québec)  J0B 2P0",SSI Sherbrooke,-72.0797739818225,45.45823762165
"1250","70",12 rue Sirois Les Escoumins,SSI Forestville,-69.4086131152835,48.3502410200352
"1251","71",314 Route 138 (saute-aux-Moutons) Longue-Rive,SSI Forestville,-69.2588834085816,48.5378270536684
"38","14","24 rue St- Marc, Dudswell J0B1G0",Régie des Rivières (R4132),-71.5905305132203,45.6334068696841
"1253",Pessamit,80 rue Ashini Pessamit,SSI Pessamit,-68.6530437807104,48.9440403105963
"1574","3","24, rue Church, Pontiac, J0X 2V0",SSI Pontiac,-76.2322409888868,45.5194217387262
"638",29-Varennes,"1860, route Marie-Victorin, Varennes Varennes J3X1P7",SSI Varennes,-73.43804776121,45.6732841033245
"1308","12","46, 1re Avenue, Normétal J0Z3A0",SSI Normétal,-79.3558012871703,48.9968206086476
"1242","2","8275 boulevard Bécancour, Bécancour, Qc. G9H 4V1",SSI Bécancour,-72.4321661786709,46.3494767355231
"1534","27","234, rue Saint-Louis, Métabetchouan - Lac-à-la-Croix G8G2C4",RIM-Secteur Sud Lac-St-Jean-Est (R4913),-71.7825204751461,48.4080588096847
"1243","5","11700 chemin Saint-Laurent, Bécancour, Qc. G9H 3G2",SSI Bécancour,-72.403791355163,46.2905198115693
"1252",Kawawachikamach,chemin Naskapi,SSI Kawawachikamach,-66.7616405698028,54.8619301882249
"1244","10","261-B, rang Saint-Antoine, Sainte-Sophie-de-Lévrard, Qc. G0X 3C0",SSI MRC Bécancour (AR380),-72.1202603870498,46.4078344543182
"1499","2","123, rue des Pluviers, Alma G8E2H8",SSI Alma,-71.6982771546533,48.631843411143
"154",Daveluyville,"134, rue Principale, Daveluyville, Qc G0Z1C0",RIM-Des Chutes (R4119),-72.1409812606553,46.2115826407361
"1316","6",12 Rue Duparquet Duparquet J0Z1W0,SSI Ville de La Sarre,-79.2222488159179,48.5049943625451
"1309","9",47 3e Avenue Est Palmarolle J0Z3C0,SSI Palmarolle,-79.1988219357874,48.6632131991585
"579","1","10, rue de la Mairie, Saint-André-d'Argenteuil J0V1X0",SSI Saint-André-d'Argenteuil,-74.3330700593898,45.5596767803684
"1291",TEM-05,14 Rue de la Baie-Miller Laverlochère-Angliers J0Z1A0,SSI Laverlochère-Angliers,-79.240168422797,47.5489647550232
"1305","11",2 Avenue du Chemin-de-Fer Dupuy J0Z1X0,SSI Ville de La Sarre,-79.3574421777609,48.8290080189461
"1306","8",204 Chemin de la Rivière Ouest Gallichan J0Z2B0,SSI Ville de La Sarre,-79.2994460775543,48.6031924706952
"1619","1","506, rue Filion, Saint-Jérôme, J7Z 4N4",SSI Saint-Jérôme,-73.9975874223602,45.7874049382514
"1352","13",3250 Rue Sainte-Catherine Est Montréal H1W2C6,SSI Montréal,-73.540309891551,45.5398678901337
"1294",C-03,18 Rue Principale Nédélec J0Z2Z0,Régie du Témiscamingue (RISIT),-79.4256198040501,47.6901593401311
"1289",C-07,4 Rue Piché Ouest Saint-Bruno-de-Guigues J0Z2G0,Régie du Témiscamingue (RISIT),-79.4391272367313,47.4620669277792
"1344","20",920 Rue Saint-Urbain Montréal H2Z1K4,SSI Montréal,-73.5591487444245,45.5059356891279
"70","31","  188, rue Ste-Geneviève, Saint-Isidore G0S 2S0",SSI Saint-Isidore,-71.0895592633826,46.5859432525862
"578","2","529, Main Road Hudson (Québec)  J0P 1H0 Hudson J0P1H0",SSI Hudson,-74.1465432979635,45.4603857508686
"548","3","110, boul. Perrot L'Île-Perrot (Québec)  J7V 3G1 L'Île-Perrot J7V3G1",SSI L'Île-Perrot,-73.9550042673559,45.3933048897237
"171","1","486, rue de la Montagne, Notre-Dame-de-Montauban G0X 1W0 Notre-Dame-de-Montauban G0X1W0",SSI Notre-Dame-de-Montauban,-72.3082850843527,46.8752127151369
"582","7",7 rue Jules-A.-Desjardins Rigaud J0P1P0,SSI Rigaud,-74.3122073716071,45.4858614616469
"212","25",162 Rue Gabriel Saint-Liboire J0H1R0,SSI Saint-Liboire,-72.7622091840276,45.6484973334538
"1616","2",39 Chemin de la Rivière Chelsea J9B2M6,SSI Chelsea,-75.8731717326008,45.5762658081706
"456",2 - RP,496 rue bernard Roxton Pond J0E1Z0,SSI Roxton Pond,-72.6626463127135,45.4793003915997
"573","20","2627, rue Principale Sainte-Justine-de-Newton (Québec)  J0P 1T0",SSI Sainte-Justine-de-Newton,-74.403861117486,45.3732694231345
"1310","4",1001 Rue Monseigneur-Lévesque Poularies J0Z3E0,SSI Ville de La Sarre,-78.9843124698364,48.6638822884373
"45",Ham Nord,"246, rue principale, Ham-Nord, Qc. G0P 1A0",RIM des 3 Monts (R4123),-71.6436764333448,45.9032323484391
"1210","26","1301 boulevard Don-Quichotte, Notre-Dame-De-L’Île-Perrot, J7V 5V6",SSI Pincourt,-73.9269555497491,45.3766795930507
"1565","0","519, rue Décary, Saint-Gabriel-de-Valcartier",SSI Base de Valcartier,-71.4941234623479,46.8900290434794
"206","50","1025, rue Boulay Acton Vale Acton Vale J0H1A0",SSI Acton Vale,-72.5646475665257,45.6479605709994
"226","50","270, rue Valmont, Repentigny J5Y4G5",SSI Repentigny,-73.4376975526461,45.7656676832824
"233","35",150 rue St-Louis St-Marcel-de-Richelieu Saint-Marcel-de-Richelieu J0H1T0,SSI Saint-Marcel-de-Richelieu,-72.8984379677952,45.8617129817791
"235","70","790, St-Pierre Massueville, Qc, J0G 1K0 Massueville J0G1K0",RIM-Louis-Aimé-Massue (R4115),-72.936401714484,45.9123198722674
"237","32",2611 StPierre Saint-Ours J0G1P0,SSI Saint-Ours,-73.1495868379146,45.8863031866257
"774","22","1530, route 340 Saint-Télesphore (Québec)  J0P 1Y0",SSI Saint-Télesphore,-74.3885213413442,45.2938379935051
"242","20","750, rue des loisirs saint-nazaire-d'acton Saint-Nazaire-d'Acton J0H1V0",SSI Saint-Nazaire-d'Acton,-72.6179801759609,45.7390964643157
"243","45","379, 7e Avenue, Ste-Hélène Sainte-Hélène-de-Bagot J0H1M0",SSI Sainte-Hélène-de-Bagot,-72.7351643702115,45.730059939716
"1241","60","17 route 122 Sainte-Clothilde-de-Horton, Qc. J0A 1H0",SSI Notre-Dame-du-Bon-Conseil,-72.2385497909761,45.993436418471
"773","21","8, rue Sainte-Catherine Saint-Polycarpe (Québec)  J0P 1X0",SSI Saint-Polycarpe,-74.304783059076,45.3020732636198
"1258","3","1490, rue Principale, Saint-Stanislas, G0X 3E0",SSI Saint-Stanislas,-72.3853497110526,46.6138481817473
"1212","23","105, 69e avenue Saint-Zotique J0P 1Z0",SSI Saint-Zotique,-74.2841659739668,45.2316688057416
"1211","18","248 chemin Frontière, Rivière-Beaudette J0P 1R0",SSI Rivière-Beaudette,-74.333236086335,45.2076891907959
"471",15 - SP, 95 Rue Martin Saint-Pie J0H1W0,SSI Saint-Pie,-72.9097234133721,45.5081688951862
"473","85",41 rue du Manoir Saint-David J0G1L0,SSI Saint-David,-72.8563879854009,45.9551083654015
"465",65 - SVM,1365 rue Principale St-Valérien Saint-Valérien-de-Milton J0H2B0,SSI Saint-Valérien-de-Milton,-72.7110607544486,45.5647900536436
"360","43","9, rue Industrielle  Grande-Vallée G0E1K0",SSI Grande-Vallée,-65.1329965333731,49.2218413101336
"359","44","472, Route 132 Cloridorme Cloridorme G0E1G0",SSI Cloridorme,-64.8501434377801,49.1813490685905
"1259","4","1 rue Principale, Lac-Édouard, Qc. G0X 3N0",SSI La Tuque,-72.2802828617508,47.6610104627596
"334","52","588-A, boul. Forillon (Rosebridge) Gaspé G4X6T8",SSI Gaspé,-64.4784022937788,48.867582954198
"361","51","389, avenue Miller  Murdochville G0E1W0",SSI Murdochville,-65.4969677273588,48.9530794712017
"1260","3","2 rue de l'Hôtel-de-Ville, Parent, QC. G0X 3P0",SSI La Tuque,-74.6128878893928,47.9198758099308
"472",70 - SC,"  6 chemin de Béthanie, Sainte-Christine J0H1H0",SSI Sainte-Christine,-72.4273529709514,45.6154116585697
"63","22","  520, rue Vaillancourt Saint-Bernard G0S 2G0",SSI Saint-Bernard,-71.1363659102499,46.4978664506727
"1617","2",39 Chemin de la Rivière Chelsea J9B2M6,SSI Chelsea,-75.8731717326008,45.5762658081706
"687","8","790, rue de la Mairie, Blainville J7C4K4",SSI Blainville,-73.8631650242496,45.6732504725105
"507","10",223 rue Principale St-Damase Saint-Damase J0H1J0,SSI Saint-Damase,-73.0137896211264,45.5230337855942
"508","55",290 rue St-Jean-Baptiste ( route 227)  Sainte-Madeleine J0H1S0,SSI Sainte-Marie-Madeleine,-73.0942747607831,45.5920599459094
"549","3","187, montée de la Baie, Pointe-Calumet J0N1G2",SSI Pointe-Calumet,-73.9693720785135,45.4977251599825
"553","1","287, montée Saint-Vincent, Saint-Placide J0V2B0",SSI Saint-Placide,-74.2054825008923,45.5343114816051
"475","10","41, rue Trahan Pierreville Pierreville J0G1J0",RIM-Pierreville/Saint-François (R4105),-72.810917013289,46.0694210580372
"588","8","315, rue du Parc, Saint-Eustache J7R6P4",SSI Saint-Eustache,-73.921775575102,45.5663264302565
"671","4","3305, boul. de la Grande-Allée, Boisbriand J7H1H5",SSI Boisbriand,-73.8556075244802,45.6266798596761
"1618","2",39 Chemin de la Rivière Chelsea J9B2M6,SSI Chelsea,-75.8731717326008,45.5762658081706
"618","40","1427, Ste Catherine S-Jude Saint-Jude J0H1P0",SSI Saint-Jude,-72.9877833634229,45.7732013364343
"620","68","926, rue Principale Saint-Paul-d'Abbotsford Saint-Paul-d'Abbotsford J0E1A0",SSI Saint-Paul-d'Abbotsford,-72.8854915669113,45.4373196963124
"1408","1",9 Route Principale Ouest La Pêche J0X2W0,SSI La Pêche,-76.0384449739189,45.6402093687568
"628","53","61, chemin de Marieville Rougemont Rougemont J0L1M0",SSI Rougemont,-73.0713195909131,45.4441502688448
"633","52","1111, avenue Saint-Paul Saint-Césaire Saint-Césaire J0L1T0",SSI Saint-Césaire,-73.0038633216337,45.4103477955663
"640","29","29, Monseigneur-Phaneuf Saint-Mathias-sur-Richelieu J3L6A5",SSI Saint-Mathias-sur-Richelieu,-73.2674697190928,45.4754628506135
"648","4","6741, boul. Laurier, Terrebonne J7M1H1",SSI Terrebonne,-73.7242454618909,45.7636978590967
"651","80","1179, rue Notre-Dame, Saint-Sulpice J5W3W1",SSI Saint-Sulpice,-73.3507080132852,45.8286201237259
"670","70","520, Route 341, L'Épiphanie J5X4A6",SSI Repentigny,-73.4878572084369,45.8423384294634
"839","2","575, rue Bellerive, Mont-Laurier J9L1X5",SSI Mont-Laurier,-75.4964501605663,46.5538854184621
"617","60",379 Rg Bas St-Amable St-Barnabé-Sud Saint-Barnabé-Sud J0H1G0,R.I.P.I. du Nord des Maskoutains,-72.918055736078,45.7331180648141
"1311","2",1 7e Avenue Ouest Macamic J0Z2S0,SSI Ville de La Sarre,-79.0025877021026,48.7556439531616
"684","30","338, rue Saint-Paul, Repentigny J5Z4H9",SSI Repentigny,-73.4831180082574,45.7586026794619
"685","1","111, Montée Gagnon, Bois-des-Filion J6Z4T5",SSI Bois-des-Filion,-73.7647463899901,45.6678156107886
"686","1","2929, rue Dupras, Mascouche J7K1T3",SSI Mascouche,-73.603737845,45.7472027761267
"775","4","1145, chemin Principal, Saint-Joseph-du-Lac J0N1M0",SSI Saint-Joseph-du-Lac,-74.0077640904086,45.5350904680253
"625","30","	630 10e Avenue Richelieu J3L4E4",SSI Richelieu,-73.2448796397446,45.4442632483088
"782","18","2107, chemin du Tour du lac, Nominingue J0W1R0",SSI Nominingue,-75.0267010458422,46.3901578457573
"784","7","  4, rue Filion, Kiamika J0W1G0",,-75.3770218585511,46.4179257221166
"796","19","59, rue Principale Est, L'Ascension J0T1W0",SSI L'Ascension,-74.8219125559931,46.5472231116573
"797","15","  1520, chemin du Rapide, Rivière-Rouge J0T1T0",RISI Vallée de la Rouge,-74.8649273163185,46.3999382780226
"829","6","135, rue Saint-Joseph, Lac-des-Écorces J0W1H0",,-75.3580510532346,46.5062960711849
"846","11","242, 6e Avenue, Ferme-Neuve J0W1C0",,-75.4562302069976,46.7016078120042
"851","13","68 rue du pont, Mont-Saint-Michel J0W1P0",SSI Mont-Saint-Michel,-75.3380179085292,46.7785988717982
"925","9","84, rue Notre-Dame, Notre-Dame-du-Laus J0X2M0",SSI Notre-Dame-du-Laus,-75.620875600858,46.0879960194905
"674","1","255, 5e Avenue, Sainte-Anne-des-Plaines J0N1H0",SSI Sainte-Anne-des-Plaines,-73.8042511924555,45.7612302229936
"845","5","12, chemin Tranquille, Chute-St-Philippe J0W1A0",,-75.2457468457898,46.6531426993274
"619",55 - AG,27 rue Principale Ange-Gardien Ange-Gardien J0E1E0,SSI Ange-Gardien,-72.9308513175894,45.3756321134167
"239","52",105 Boulevard Gagné Sorel-Tracy J3P7K1,SSI Sorel-Tracy,-73.1137116103193,46.0466953593874
"606","1",935 Rue Dessaulles Saint-Hyacinthe J2S3C4,SSI Saint-Hyacinthe,-72.9444058647603,45.6281918181033
"572","17","245 Chemin de la Beauce, Beauharnois, QC J6N 2N5",SSI Beauharnois,-73.8617200076295,45.3081640144847
"67","21","  1222, rue du Pont, Saint-Lambert-de-Lauzon G0S 2W0",SSI Saint-Lambert-de-Lauzon,-71.2053977813556,46.5922136386007
"941","17","  59, chemin de l'Aéroport, La Macaza J0T1R0",RISI Vallée de la Rouge,-74.7852452973414,46.3982170359028
"1266","33","101 rue Demers Est, Princeville, G6L 4Z4",SSIRÉ,-71.8779505930015,46.1769996267964
"1262","2","2023, avenue Champlain, shawinigan, Qc. G9N 8A9",SSI Shawinigan,-72.7435121472332,46.5542550334037
"988","80","365, Rue Granier Pointe-Lebel G0H1N0",SSI Péninsule Manicouagan,-68.2506133952877,49.1614081511282
"1061","8","50, chemin du Centenaire, Notre-Dame-de-Pontmain J0W1S0",,-75.6386905725478,46.2834767050787
"1070",05 - SAW,629 St. Augustin Woburn Saint-Augustin-de-Woburn G0Y1R0,SSI Saint-Augustin-de-Woburn,-70.8605633652399,45.3839827591878
"505","50",3025 Boulevard Tracy Sorel-Tracy J3R1C2,SSI Sorel-Tracy,-73.1495170582835,46.0157576715327
"999","74","1, 2e avenue Forestville Forestville G0T1E0",SSI Forestville,-69.0766859627791,48.7383580257292
"1014","68","101, rue Gagné Sacré-Coeur Sacré-Coeur G0T1Y0",SSI Sacré-Coeur,-69.79440718983,48.2300447568486
"991","81","507, route 138 Ragueneau  G0H1S0",SSI Péninsule Manicouagan,-68.4640853689614,49.0740361509658
"1268","2",6 Rue des Rapides Preissac J0Y2E0,SSI Preissac,-78.3654154752217,48.4070853609508
"1269","7",11 Rue de la Caserne Saint-Marc-de-Figuery J0Y1J0,SSI Saint-Marc-de-Figuery,-78.0451477294933,48.4722383189148
"992","82","471, Chemin principal  Pointe-aux-Outardes G0H1H0",SSI Péninsule Manicouagan,-68.4013101587445,49.0799012287369
"995","83","2, rue du parc  Chute-aux-Outardes G0H1C0",SSI Péninsule Manicouagan,-68.3885911605286,49.1237498526066
"1000","84","1300, boul. Blanche  Baie-Comeau G5C2X2",SSI Baie-Comeau,-68.2614230047358,49.1983294650694
"986","88","28, route 138 Baie-Trinité Baie-Trinité G0H1A0",,-67.300651501433,49.4224022259588
"985","93",65 Route 138  Port-Cartier G0H1R0,SSI Port-Cartier,-66.8939334385992,50.0261194649268
"1263","1","4455, avenue Jean Duchesne, Shawinigan-Sud, Qc. G9N 6T5",SSI Shawinigan,-72.7181273881746,46.5025615765317
"1274","5",106 Chemin de Val-du-Repos Val-d'Or J9P0C3,SSI Val-d'Or,-77.737019786331,48.1572227219123
"1275","1","111, 9e rue Rouyn-Noranda",SSI Rouyn-Noranda,-79.0195658850473,48.2474696089039
"1276","2",3862 Rang des Cyprès Rouyn-Noranda J9Y1N7,SSI Rouyn-Noranda,-79.1528355593989,48.1131314499027
"1277","3",30 Avenue Payeur Rouyn-Noranda J0Z1Y0,SSI Rouyn-Noranda,-79.1278168526014,48.241844525572
"1279","5",9632 Boulevard Rideau Rouyn-Noranda J0Z2X0,SSI Rouyn-Noranda,-79.2579446822454,48.044687941421
"1280","8",6053 Rang de Sainte-Agnès Rouyn-Noranda J0Z1K0,SSI Rouyn-Noranda,-78.9382278558893,48.098319841357
"1281","9",170 Rue de McWatters Rouyn-Noranda J9Y0H2,SSI Rouyn-Noranda,-78.9161284875534,48.2129226290654
"1283","11",10777 Route d'Aiguebelle Rouyn-Noranda J0Z2Y0,SSI Rouyn-Noranda,-78.7139857656577,48.3667907849962
"1284","12",8002 Rue du Souvenir Rouyn-Noranda J0Z1P0,SSI Rouyn-Noranda,-78.8672492165181,48.3657026576085
"1282","10",2 Rue Dumont Est Rouyn-Noranda J0Y1C0,SSI Rouyn-Noranda,-78.3804645705963,48.2216404796777
"644",31-RegieSt-Hilaire,"480, boul. Sir-Wilfrid-Laurier, Mont-Saint-Hilaire J3H6H4",RIM-Vallée-du-Richelieu,-73.1816805415108,45.5661629437047
"1264","58","333 chemin Gosford, Inverness, G0S 1K0",SSIRÉ,-71.5230778243831,46.2593993814524
"1278","4",3 Rue d'Arntfield Rouyn-Noranda J0Z1B0,SSI Rouyn-Noranda,-79.2560711835569,48.1985434560025
"1120","65","155 rue Charest, Lyster, G0S1V0",SSIRÉ,-71.6096097415196,46.372607618711
"1288",C-15,17 Rue Clermont Lorrainville J0Z2R0,Régie du Témiscamingue (RISIT),-79.3520905715529,47.3591728042482
"1287",C-16,22 Rue Dubé Ville-Marie J9V1N9,Régie du Témiscamingue (RISIT),-79.4309955682019,47.3286399050665
"1286",C-18,1402 Rue Principale Saint-Édouard-de-Fabre J0Z1Z0,Régie du Témiscamingue (RISIT),-79.3670278070645,47.2032781865701
"1290","9",7 Rue Bordeleau Fugèreville J0Z2A0,SSI Brigade de l'Est,-79.1984431534313,47.3965362579258
"1270",TEM-12,802 Chemin du Village Laforce J0Z2J0,SSI Brigade de l'Est,-78.727691837857,47.536661393486
"1292",TEM-08,11 Rue Saint-Isidore Ouest Laverlochère-Angliers J0Z2P0,SSI Laverlochère-Angliers,-79.3050470736203,47.4228565125962
"1293",TEM-11,1050 Chemin de Grassy Narrow Moffet J0Z2W0,SSI Brigade de l'Est,-78.9424292121268,47.5581203773535
"1388","2",1 Route du Carrefour Val-des-Monts J8N4E9,SSI Val-des-Monts,-75.7339132550669,45.66490304475
"1261","2","8 rue Jeannine, La Croche, Qc. G0X 1R0",SSI La Tuque,-72.7424480400632,47.5852110075124
"1218","51","1 Boulevard du Frère-André, Mont-Saint-Grégoire J0J1A0",RIM-Mont-St-Grégoire/Ste-Brigide,-73.16011794,45.3356466309303
